time/episodes,rollout/ep_len_mean,time/time_elapsed,rollout/ep_rew_mean,time/total_timesteps,time/fps,train/actor_loss,train/critic_loss,train/learning_rate,train/n_updates,eval/mean_reward,eval/mean_ep_length
59916,6.28,3577,2.83031091,363417,101,-0.9179984331130981,0.032691017165780066,0.001,363315,,
59920,6.37,3577,2.9180765399999995,363445,101,-1.1257925182580948,0.038055405848556094,0.001,363339,,
59924,6.31,3577,2.86270738,363471,101,-1.060065746307373,0.03826551325619221,0.001,363366,,
59928,6.26,3577,2.81700946,363497,101,-0.8943680723508199,0.03730886522680521,0.001,363393,,
59932,6.23,3578,2.833616669999999,363519,101,-0.8643573522567749,0.04727639704942703,0.001,363416,,
59936,6.14,3578,2.7601116500000002,363542,101,-1.0886286616325378,0.03354127663705084,0.001,363440,,
59940,6.09,3578,2.7955530599999996,363566,101,-0.9437784254550934,0.036239947006106374,0.001,363465,,
59944,6.12,3579,2.8322436900000003,363593,101,-0.93236243724823,0.03772423230111599,0.001,363488,,
59948,6.04,3579,2.7426185000000003,363615,101,-0.9701915681362152,0.042074821144342425,0.001,363511,,
59952,6.03,3579,2.72458732,363637,101,-1.004486358165741,0.03708951216604975,0.001,363536,,
59956,6.09,3579,2.7801506700000003,363665,101,-0.9953515887260437,0.03947412077751425,0.001,363564,,
59960,6.14,3580,2.8070216799999996,363693,101,-1.0068515837192535,0.03844108730554581,0.001,363587,,
59964,6.09,3580,2.7483447199999995,363713,101,-0.9965839385986328,0.04029184728860855,0.001,363611,,
59968,6.05,3580,2.753668669999999,363738,101,-0.9623178124427796,0.03668299205601215,0.001,363636,,
59972,6.08,3580,2.7696416,363761,101,-1.0284005602200825,0.03637364227324724,0.001,363657,,
59976,6.04,3581,2.7078584599999997,363780,101,-0.9262918829917908,0.036810414493083955,0.001,363678,,
59980,5.99,3581,2.6590205100000004,363803,101,-1.0417732000350952,0.03145798249170184,0.001,363701,,
59984,6.01,3581,2.67618265,363830,101,-0.9387295365333557,0.03714483007788658,0.001,363725,,
59988,5.96,3582,2.66870017,363850,101,-1.0660970608393352,0.037741558626294136,0.001,363748,,
59992,5.94,3582,2.6674070499999996,363872,101,-0.9828454852104187,0.036853251978755,0.001,363771,,
59996,5.98,3582,2.665559059999999,363892,101,-1.1263033747673035,0.03398197563365102,0.001,363791,,
60000,5.99,3582,2.6414955899999994,363917,101,-0.7546844780445099,0.036549224704504016,0.001,363813,,
60004,5.93,3583,2.5607189299999997,363946,101,-1.166855365037918,0.0370768029242754,0.001,363842,,
60008,5.89,3583,2.4962625099999998,363965,101,-0.9140123128890991,0.03627635911107063,0.001,363863,,
60012,5.92,3583,2.4890770300000002,363986,101,-1.0746687650680542,0.04427289739251137,0.001,363884,,
60016,5.91,3584,2.46958371,364008,101,-1.025507926940918,0.03686118498444557,0.001,363907,,
60020,5.85,3584,2.3855386999999997,364030,101,-1.169614017009735,0.039986818097531796,0.001,363925,,
60024,5.87,3584,2.3891158000000003,364058,101,-1.1077058017253876,0.037779053673148155,0.001,363955,,
60028,5.87,3584,2.37552553,364084,101,-1.0538554688294728,0.03899072550914504,0.001,363982,,
60032,5.87,3585,2.33940408,364106,101,-1.1307507753372192,0.03507435818513235,0.001,364002,,
60036,5.87,3585,2.3649628,364129,101,-0.9710441827774048,0.03409915938973427,0.001,364024,,
60040,5.84,3585,2.3033050399999997,364150,101,-1.1194006204605103,0.04485991224646568,0.001,364046,,
60044,5.78,3585,2.2562604699999995,364171,101,-1.1193901896476746,0.04142567841336131,0.001,364069,,
60048,5.77,3586,2.24749674,364192,101,-1.0609691540400188,0.034168457984924315,0.001,364088,,
60052,5.81,3586,2.27181126,364218,101,-1.1418636242548625,0.03509282171726227,0.001,364112,,
60056,5.8,3586,2.24419749,364245,101,-1.0123731046915054,0.0348989102575514,0.001,364139,,
60060,5.78,3586,2.24359952,364271,101,-1.1387298504511516,0.03602035529911518,0.001,364170,,
60064,5.83,3587,2.32257763,364296,101,-1.0446848471959431,0.03413296192884445,0.001,364190,,
60068,5.77,3587,2.27012335,364315,101,-0.8401466608047485,0.039328829199075696,0.001,364213,,
60072,5.77,3587,2.25591518,364338,101,-1.0809289813041687,0.03585501201450825,0.001,364236,,
60076,5.86,3587,2.3189736400000003,364366,101,-0.923766016960144,0.03463316739847263,0.001,364261,,
60080,5.82,3588,2.30987704,364385,101,-0.9629113972187042,0.037866102531552315,0.001,364283,,
60084,5.78,3588,2.28645312,364408,101,-1.007288783788681,0.035066674230620265,0.001,364306,,
60088,5.84,3588,2.29670346,364434,101,-1.0838814576466878,0.04213127940893173,0.001,364332,,
60092,5.86,3588,2.29485896,364458,101,-1.1375362475713093,0.03854241296648979,0.001,364354,,
60096,5.92,3589,2.34768074,364484,101,-1.0618612319231033,0.03343611443415284,0.001,364380,,
60100,5.88,3589,2.37395873,364505,101,-0.9177776277065277,0.031980990432202816,0.001,364401,,
60104,5.78,3589,2.3140208799999997,364524,101,-1.0042729377746582,0.032856255397200586,0.001,364423,,
60108,5.79,3589,2.33162904,364544,101,-1.0518691937128704,0.04052168279886246,0.001,364442,,
60112,5.86,3590,2.4303602999999994,364572,101,-0.9020693153142929,0.03757930756546557,0.001,364470,,
60116,5.87,3590,2.44242727,364595,101,-1.039726237456004,0.038660752453974316,0.001,364493,,
60120,5.91,3590,2.46925495,364621,101,-1.0674712657928467,0.03383641477142062,0.001,364520,,
60124,5.82,3590,2.4319788599999996,364640,101,-0.9043074548244476,0.03581603057682514,0.001,364538,,
60128,5.76,3590,2.40218891,364660,101,-1.007590691248576,0.037528789788484576,0.001,364558,,
60132,5.75,3591,2.4042413,364681,101,-1.0250187714894612,0.03367171138525009,0.001,364576,,
60136,5.73,3591,2.39339191,364702,101,-1.0268633216619492,0.034655602648854256,0.001,364600,,
60140,5.72,3591,2.38942686,364722,101,-1.157212257385254,0.037056411430239675,0.001,364621,,
60144,5.76,3591,2.39303324,364747,101,-0.8077657222747803,0.0388413704931736,0.001,364641,,
60148,5.81,3592,2.4265221,364773,101,-0.9613657742738724,0.07894567819312215,0.001,364671,,
60152,5.8,3592,2.4266202100000003,364798,101,-0.928912878036499,0.03741011470556259,0.001,364691,,
60156,5.73,3592,2.3746651099999996,364818,101,-1.1234214305877686,0.032537405379116535,0.001,364716,,
60160,5.67,3592,2.3368049699999998,364838,101,-1.2076652844746907,0.03722949475049973,0.001,364736,,
60164,5.61,3592,2.2738562,364857,101,-1.059665322303772,0.048678001016378404,0.001,364755,,
60168,5.7,3593,2.32396044,364885,101,-1.043696090579033,0.031045082956552505,0.001,364778,,
60172,5.71,3593,2.33813956,364909,101,-0.9033359169960022,0.033643501438200475,0.001,364807,,
60176,5.71,3593,2.3509299899999996,364937,101,-1.1066362261772156,0.03818866504090173,0.001,364832,,
60180,5.8,3594,2.34706314,364965,101,-1.0076101124286652,0.035518828779459,0.001,364863,,
60184,5.87,3594,2.40847712,364995,101,-1.076913982629776,0.06006180960685015,0.001,364893,,
,,,,365000,,-1.0482348203659058,0.04070835933089256,0.001,364898,3.2143431999999996,6.25
60188,5.81,3595,2.38306086,365015,101,-1.0062626898288727,0.04307277500629425,0.001,364913,,
60192,5.83,3595,2.4273516099999997,365041,101,-0.9673116505146027,0.03817626275122166,0.001,364940,,
60196,5.77,3595,2.40410337,365061,101,-0.925199955701828,0.050444231182336804,0.001,364959,,
60200,5.78,3595,2.4156336400000002,365083,101,-0.8908995687961578,0.04061046615242958,0.001,364977,,
60204,5.87,3596,2.4852607300000003,365111,101,-0.9587130149205526,0.039053900167346,0.001,365009,,
60208,5.86,3596,2.47033188,365130,101,-1.0402157604694366,0.03705102112144232,0.001,365028,,
60212,5.81,3596,2.41365235,365153,101,-1.1414796113967896,0.03611765913665295,0.001,365051,,
60216,5.78,3596,2.38781776,365173,101,-1.0834104418754578,0.0308285117149353,0.001,365071,,
60220,5.78,3597,2.4058504700000003,365199,101,-1.115263545513153,0.04309773527913623,0.001,365098,,
60224,5.79,3597,2.3942224199999997,365219,101,-1.0314212441444397,0.040778382867574695,0.001,365117,,
60228,5.8,3597,2.40217846,365240,101,-0.9983968436717987,0.05598743539303541,0.001,365136,,
60232,5.77,3598,2.39072333,365258,101,-1.1100341379642487,0.04015529388561845,0.001,365157,,
60236,5.82,3598,2.43838901,365284,101,-1.1783266067504883,0.040601675398647785,0.001,365182,,
60240,5.86,3598,2.4594876100000005,365308,101,-1.1264176666736603,0.03937657390322004,0.001,365206,,
60244,5.81,3598,2.45904683,365328,101,-1.008837600549062,0.03234385848045349,0.001,365226,,
60248,5.75,3598,2.40108815,365348,101,-1.0025376677513123,0.03768036248428481,0.001,365247,,
60252,5.74,3599,2.3877310499999997,365372,101,-1.038657824198405,0.03931153224160274,0.001,365266,,
60256,5.73,3599,2.38750915,365391,101,-0.9257160723209381,0.03713651150465012,0.001,365289,,
60260,5.81,3599,2.4406605299999997,365419,101,-1.210171103477478,0.03944710418581963,0.001,365318,,
60264,5.84,3599,2.41876635,365441,101,-0.9774013459682465,0.040221008472144604,0.001,365336,,
60268,5.83,3600,2.4438149599999996,365468,101,-1.0574705203374226,0.04423498809337616,0.001,365362,,
60272,5.86,3600,2.45895385,365495,101,-1.0350370009740193,0.032277829572558404,0.001,365394,,
60276,5.8,3600,2.40783319,365517,101,-1.0575115084648132,0.040997101459652185,0.001,365415,,
60280,5.74,3600,2.43315714,365539,101,-1.1265353163083394,0.03770786002278328,0.001,365434,,
60284,5.73,3601,2.4081119799999997,365568,101,-0.8212012648582458,0.032440657106538616,0.001,365462,,
60288,5.79,3601,2.42823496,365594,101,-0.9968910664319992,0.03603694960474968,0.001,365489,,
60292,5.74,3601,2.3899105300000003,365615,101,-1.2078402936458588,0.03801656584255397,0.001,365513,,
60296,5.88,3602,2.47198062,365649,101,-1.019168782234192,0.038975862165292106,0.001,365540,,
60300,5.87,3602,2.4651274,365670,101,-1.158352106809616,0.04206215217709541,0.001,365567,,
60304,5.87,3602,2.50242504,365698,101,-0.9041744768619537,0.0371821653097868,0.001,365596,,
60308,5.91,3603,2.5035842400000003,365721,101,-1.0257993042469025,0.03213823347219399,0.001,365620,,
60312,5.96,3603,2.51943186,365749,101,-1.0676682472229004,0.03590964879840612,0.001,365644,,
60316,6.02,3603,2.5968003799999995,365775,101,-1.1505858103434246,0.036996690928936,0.001,365670,,
60320,6.1,3604,2.6385686699999997,365809,101,-0.9775346875190735,0.041466071185740555,0.001,365701,,
60324,6.18,3604,2.7251109899999992,365837,101,-1.0403811534245808,0.03526685982942581,0.001,365732,,
60328,6.22,3604,2.7972658500000005,365862,101,-0.858355849981308,0.048523674719035625,0.001,365757,,
60332,6.29,3605,2.8686307799999997,365887,101,-1.0584009885787964,0.03676371043547988,0.001,365782,,
60336,6.31,3605,2.85929151,365915,101,-0.9761544466018677,0.040631459611985415,0.001,365813,,
60340,6.36,3606,2.85017053,365944,101,-1.0398965080579121,0.03883741796016693,0.001,365842,,
60344,6.44,3606,2.89024624,365972,101,-0.9703129172325134,0.032307029598289065,0.001,365870,,
60348,6.47,3606,2.94957014,365995,101,-0.9656456510225931,0.03537906613200903,0.001,365894,,
60352,6.44,3606,2.933646370000001,366016,101,-1.068723738193512,0.04011731408536434,0.001,365915,,
60356,6.52,3607,2.9849032699999998,366043,101,-1.0811527371406555,0.04156566858291626,0.001,365933,,
60360,6.5,3607,2.9658899700000005,366069,101,-1.0799797177314758,0.05144745566778713,0.001,365967,,
60364,6.47,3607,2.9919806399999995,366088,101,-1.06901349623998,0.04024470821022987,0.001,365986,,
60368,6.39,3608,2.8885553600000002,366107,101,-1.01855472723643,0.035918529331684115,0.001,366006,,
60372,6.35,3608,2.85315092,366130,101,-1.0458756883939107,0.03467826492020062,0.001,366029,,
60376,6.38,3608,2.8414064000000003,366155,101,-0.9422909319400787,0.03476158436387777,0.001,366053,,
60380,6.38,3608,2.85372907,366177,101,-1.1109977960586548,0.03794663306325674,0.001,366075,,
60384,6.32,3609,2.84312089,366200,101,-1.103969653447469,0.033626244962215425,0.001,366098,,
60388,6.26,3609,2.8292088200000007,366220,101,-1.0142295360565186,0.04224721640348435,0.001,366117,,
60392,6.25,3609,2.80541654,366240,101,-1.232378602027893,0.04948614723980427,0.001,366136,,
60396,6.1,3609,2.7190106699999994,366259,101,-1.0964305698871613,0.03130012974143028,0.001,366157,,
60400,6.14,3610,2.7465185499999993,366284,101,-1.2510352929433186,0.03874362260103226,0.001,366183,,
60404,6.14,3610,2.73312607,366312,101,-0.9651988943417867,0.03291286751627922,0.001,366206,,
60408,6.11,3610,2.7254516,366332,101,-1.0659780502319336,0.03646027545134226,0.001,366230,,
60412,6.09,3611,2.69786543,366358,101,-0.8802528381347656,0.03832729812711477,0.001,366256,,
60416,6.11,3611,2.6335225399999995,366386,101,-1.0580216646194458,0.03975932326700006,0.001,366281,,
60420,5.95,3611,2.5296579900000005,366404,101,-0.944258838891983,0.033856041729450226,0.001,366302,,
60424,5.91,3611,2.53111992,366428,101,-1.1151120066642761,0.03503573946654796,0.001,366327,,
60428,5.87,3612,2.45746662,366449,101,-1.1826388041178386,0.030742755532264708,0.001,366348,,
60432,5.8,3612,2.4005669800000007,366467,101,-1.1301090319951375,0.03811607509851456,0.001,366366,,
60436,5.76,3612,2.37091682,366491,101,-1.0316445628801982,0.03374709996084372,0.001,366388,,
60440,5.77,3612,2.39000711,366521,101,-0.9736769795417786,0.04160346782633236,0.001,366416,,
60444,5.71,3613,2.35035261,366543,101,-0.8904479146003723,0.04263973329216242,0.001,366441,,
60448,5.75,3613,2.35557377,366570,101,-1.004251852631569,0.037753647891804576,0.001,366469,,
60452,5.79,3613,2.4195252999999997,366595,101,-1.080005556344986,0.04120728299021721,0.001,366493,,
60456,5.74,3613,2.38656044,366617,101,-0.930951863527298,0.03538003470748663,0.001,366511,,
60460,5.75,3613,2.36334337,366644,101,-0.8908303678035736,0.031805822211835116,0.001,366539,,
60464,5.83,3614,2.40451814,366671,101,-1.3101383447647095,0.04608032014220953,0.001,366565,,
60468,5.85,3614,2.43977467,366692,101,-0.8801935513814291,0.031474101543426516,0.001,366590,,
60472,5.91,3614,2.5001314299999997,366721,101,-1.089909940958023,0.037896995122234024,0.001,366617,,
60476,5.92,3615,2.5427157400000002,366747,101,-0.9649417201677958,0.03675597161054611,0.001,366646,,
60480,5.91,3615,2.506746,366768,101,-1.1501095692316692,0.03584582433104515,0.001,366666,,
60484,5.86,3615,2.4484917900000003,366786,101,-1.0475988984107971,0.031052128970623018,0.001,366685,,
60488,5.88,3615,2.48756026,366808,101,-0.9150780737400055,0.040119700878858564,0.001,366703,,
60492,5.9,3615,2.49842161,366830,101,-0.8895090967416763,0.04232677025720477,0.001,366728,,
60496,5.95,3615,2.5583179499999997,366854,101,-0.894125908613205,0.04067092388868332,0.001,366749,,
60500,6.0,3616,2.5993680199999996,366884,101,-1.0654627829790115,0.034581559244543314,0.001,366783,,
60504,5.98,3616,2.5330103700000004,366910,101,-1.054764300584793,0.031295032639588626,0.001,366806,,
60508,6.03,3616,2.5449878999999997,366935,101,-0.8700023889541626,0.034327318891882896,0.001,366830,,
60512,6.03,3617,2.5763132899999994,366961,101,-0.9229896515607834,0.032375789945945144,0.001,366857,,
60516,6.01,3617,2.6084537799999996,366987,101,-1.1404454708099365,0.045505148358643055,0.001,366881,,
60520,6.11,3617,2.70816168,367015,101,-1.0857416987419128,0.04049183279275894,0.001,366909,,
60524,6.19,3617,2.73682966,367047,101,-1.1529782116413116,0.0297514371573925,0.001,366939,,
60528,6.24,3618,2.7546497200000006,367073,101,-1.1367034316062927,0.03172091534361243,0.001,366971,,
60532,6.28,3618,2.81271857,367095,101,-0.920651376247406,0.03406085446476936,0.001,366994,,
60536,6.25,3618,2.7988569399999994,367116,101,-0.9990970194339752,0.036086284688540866,0.001,367014,,
60540,6.23,3618,2.8634790800000003,367144,101,-0.979481021563212,0.03902171030640602,0.001,367042,,
60544,6.25,3618,2.8873437,367168,101,-0.9626817305882772,0.04260652263959249,0.001,367062,,
60548,6.23,3619,2.873250369999999,367193,101,-1.1453324556350708,0.03804355598986149,0.001,367091,,
60552,6.23,3619,2.81671243,367218,101,-1.015105704466502,0.04075849987566471,0.001,367111,,
60556,6.23,3619,2.79271643,367240,101,-1.0344924628734589,0.031984126660972834,0.001,367138,,
60560,6.16,3619,2.7883565,367260,101,-1.0782168507575989,0.041085926443338396,0.001,367159,,
60564,6.11,3619,2.7702939300000007,367282,101,-1.0665110349655151,0.032892918586730956,0.001,367179,,
60568,6.16,3620,2.78844088,367308,101,-1.0027928749720256,0.0424736924469471,0.001,367206,,
60572,6.11,3620,2.7462332999999988,367332,101,-0.9512490431467692,0.0401162788271904,0.001,367230,,
60576,6.1,3620,2.72470318,367357,101,-0.9238271713256836,0.04025101587176323,0.001,367255,,
60580,6.12,3620,2.72395949,367380,101,-1.0259552240371703,0.037934031523764136,0.001,367279,,
60584,6.19,3621,2.7846589699999997,367405,101,-1.030773788690567,0.06416226178407669,0.001,367300,,
60588,6.22,3621,2.8068616499999997,367430,101,-0.9715303182601929,0.03752714635006019,0.001,367328,,
60592,6.23,3621,2.82492216,367453,101,-1.0653458535671234,0.03658422157168388,0.001,367351,,
60596,6.23,3621,2.823342409999999,367477,101,-0.9563653022050858,0.03706144657917321,0.001,367375,,
60600,6.14,3622,2.75206628,367498,101,-0.9802042245864868,0.03687586672604084,0.001,367396,,
60604,6.15,3622,2.78189673,367525,101,-1.1262465417385101,0.037787060951814055,0.001,367422,,
60608,6.17,3622,2.82467995,367552,101,-1.0159985423088074,0.03342789597809315,0.001,367447,,
60612,6.15,3622,2.80185603,367576,101,-1.0770374536514282,0.04050526656210422,0.001,367474,,
60616,6.13,3622,2.7725055699999994,367600,101,-1.0369896411895752,0.03998487484123972,0.001,367498,,
60620,6.07,3623,2.70433533,367622,101,-1.0967060327529907,0.037949065677821636,0.001,367520,,
60624,5.97,3623,2.6033027499999997,367644,101,-1.2566945552825928,0.032688976575930916,0.001,367541,,
60628,5.93,3623,2.62208406,367666,101,-1.0398771166801453,0.03413225263357163,0.001,367563,,
60632,6.06,3624,2.6590373,367701,101,-1.0612603664398192,0.03766778279095888,0.001,367595,,
60636,6.07,3624,2.64699426,367723,101,-0.849527582526207,0.03513243608176708,0.001,367621,,
60640,6.12,3624,2.6525578299999997,367756,101,-1.0089218318462372,0.04178390558809042,0.001,367650,,
60644,6.07,3624,2.6178785099999997,367775,101,-0.9263096451759338,0.028666005935519934,0.001,367673,,
60648,6.04,3625,2.5908836600000003,367797,101,-0.9157983660697937,0.03352032462134957,0.001,367696,,
60652,6.02,3625,2.5982039100000005,367820,101,-1.1357937852541606,0.034932364523410794,0.001,367718,,
60656,6.03,3625,2.6253069900000003,367843,101,-1.0328503251075745,0.044156084209680556,0.001,367741,,
60660,6.03,3625,2.6102395400000002,367863,101,-1.0492692291736603,0.03630185797810555,0.001,367761,,
60664,6.06,3626,2.6419394499999997,367888,101,-1.0550369222958882,0.03318851962685585,0.001,367784,,
